0,1,2,3,4,5,6,7,8
X13 X14,X3 X7,True,X13 X3,X14 X7,False,X13 X7,X14 X3,False
X11 X14,X3 X7,True,X11 X3,X14 X7,True,X11 X7,X14 X3,True
X10 X14,X3 X7,True,X10 X3,X14 X7,True,X10 X7,X14 X3,True
X14 X16,X3 X7,True,X14 X7,X16 X3,False,X14 X3,X16 X7,False
X3 X7,X6 X8,True,X3 X8,X6 X7,True,X3 X6,X7 X8,True
X3 X7,X6 X9,False,X3 X9,X6 X7,True,X3 X6,X7 X9,False
X13 X6,X3 X7,False,X13 X3,X6 X7,True,X13 X7,X3 X6,False
X11 X6,X3 X7,False,X11 X3,X6 X7,True,X11 X7,X3 X6,False
X10 X6,X3 X7,False,X10 X3,X6 X7,True,X10 X7,X3 X6,False
X16 X6,X3 X7,False,X16 X3,X6 X7,True,X16 X7,X3 X6,False
X3 X7,X8 X9,False,X3 X9,X7 X8,True,X3 X8,X7 X9,False
X13 X8,X3 X7,False,X13 X3,X7 X8,True,X13 X7,X3 X8,False
X11 X8,X3 X7,False,X11 X3,X7 X8,True,X11 X7,X3 X8,False
X10 X8,X3 X7,False,X10 X3,X7 X8,True,X10 X7,X3 X8,False
X16 X8,X3 X7,False,X16 X3,X7 X8,True,X16 X7,X3 X8,False
X13 X9,X3 X7,True,X13 X3,X7 X9,True,X13 X7,X3 X9,True
X11 X9,X3 X7,True,X11 X3,X7 X9,False,X11 X7,X3 X9,False
X10 X9,X3 X7,True,X10 X3,X7 X9,False,X10 X7,X3 X9,False
X16 X9,X3 X7,True,X16 X3,X7 X9,True,X16 X7,X3 X9,True
X11 X13,X3 X7,True,X11 X3,X13 X7,True,X11 X7,X13 X3,True
X10 X13,X3 X7,True,X10 X3,X13 X7,True,X10 X7,X13 X3,True
X13 X16,X3 X7,True,X13 X7,X16 X3,False,X13 X3,X16 X7,False
X10 X11,X3 X7,True,X10 X3,X11 X7,False,X10 X7,X11 X3,False
X11 X16,X3 X7,True,X11 X7,X16 X3,True,X11 X3,X16 X7,True
X10 X16,X3 X7,True,X10 X7,X16 X3,True,X10 X3,X16 X7,True
X14 X6,X2 X7,False,X14 X7,X2 X6,False,X14 X2,X6 X7,True
X14 X8,X2 X7,False,X14 X7,X2 X8,False,X14 X2,X7 X8,True
X14 X9,X2 X7,True,X14 X7,X2 X9,True,X14 X2,X7 X9,True
X13 X14,X2 X7,True,X13 X2,X14 X7,False,X13 X7,X14 X2,False
X11 X14,X2 X7,True,X11 X2,X14 X7,True,X11 X7,X14 X2,True
X10 X14,X2 X7,True,X10 X2,X14 X7,True,X10 X7,X14 X2,True
X14 X16,X2 X7,True,X14 X7,X16 X2,False,X14 X2,X16 X7,False
X2 X7,X6 X8,True,X2 X8,X6 X7,True,X2 X6,X7 X8,True
X2 X7,X6 X9,False,X2 X9,X6 X7,True,X2 X6,X7 X9,False
X13 X6,X2 X7,False,X13 X2,X6 X7,True,X13 X7,X2 X6,False
X11 X6,X2 X7,False,X11 X2,X6 X7,True,X11 X7,X2 X6,False
X10 X6,X2 X7,False,X10 X2,X6 X7,True,X10 X7,X2 X6,False
X16 X6,X2 X7,False,X16 X2,X6 X7,True,X16 X7,X2 X6,False
X2 X7,X8 X9,False,X2 X9,X7 X8,True,X2 X8,X7 X9,False
X13 X8,X2 X7,False,X13 X2,X7 X8,True,X13 X7,X2 X8,False
X11 X8,X2 X7,False,X11 X2,X7 X8,True,X11 X7,X2 X8,False
X10 X8,X2 X7,False,X10 X2,X7 X8,True,X10 X7,X2 X8,False
X16 X8,X2 X7,False,X16 X2,X7 X8,True,X16 X7,X2 X8,False
X13 X9,X2 X7,True,X13 X2,X7 X9,True,X13 X7,X2 X9,True
X11 X9,X2 X7,True,X11 X2,X7 X9,False,X11 X7,X2 X9,False
X10 X9,X2 X7,True,X10 X2,X7 X9,False,X10 X7,X2 X9,False
X16 X9,X2 X7,True,X16 X2,X7 X9,True,X16 X7,X2 X9,True
X11 X13,X2 X7,True,X11 X2,X13 X7,True,X11 X7,X13 X2,True
X10 X13,X2 X7,True,X10 X2,X13 X7,True,X10 X7,X13 X2,True
X13 X16,X2 X7,True,X13 X7,X16 X2,False,X13 X2,X16 X7,False
X10 X11,X2 X7,True,X10 X2,X11 X7,False,X10 X7,X11 X2,False
X11 X16,X2 X7,True,X11 X7,X16 X2,True,X11 X2,X16 X7,True
X10 X16,X2 X7,True,X10 X7,X16 X2,True,X10 X2,X16 X7,True
X14 X7,X6 X8,True,X14 X8,X6 X7,True,X14 X6,X7 X8,True
X14 X7,X6 X9,False,X14 X9,X6 X7,True,X14 X6,X7 X9,False
X13 X6,X14 X7,False,X13 X14,X6 X7,True,X13 X7,X14 X6,False
X11 X6,X14 X7,False,X11 X14,X6 X7,True,X11 X7,X14 X6,False
X10 X6,X14 X7,False,X10 X14,X6 X7,True,X10 X7,X14 X6,False
X14 X7,X16 X6,False,X14 X16,X6 X7,True,X14 X6,X16 X7,False
X14 X7,X8 X9,False,X14 X9,X7 X8,True,X14 X8,X7 X9,False
X13 X8,X14 X7,False,X13 X14,X7 X8,True,X13 X7,X14 X8,False
X11 X8,X14 X7,False,X11 X14,X7 X8,True,X11 X7,X14 X8,False
X10 X8,X14 X7,False,X10 X14,X7 X8,True,X10 X7,X14 X8,False
X14 X7,X16 X8,False,X14 X16,X7 X8,True,X14 X8,X16 X7,False
X13 X9,X14 X7,False,X13 X14,X7 X9,True,X13 X7,X14 X9,False
X11 X9,X14 X7,True,X11 X14,X7 X9,False,X11 X7,X14 X9,False
X10 X9,X14 X7,True,X10 X14,X7 X9,False,X10 X7,X14 X9,False
X14 X7,X16 X9,False,X14 X16,X7 X9,True,X14 X9,X16 X7,False
X11 X13,X14 X7,False,X11 X14,X13 X7,False,X11 X7,X13 X14,True
X10 X13,X14 X7,False,X10 X14,X13 X7,False,X10 X7,X13 X14,True
X13 X16,X14 X7,True,X13 X7,X14 X16,True,X13 X14,X16 X7,True
X10 X11,X14 X7,True,X10 X14,X11 X7,False,X10 X7,X11 X14,False
X11 X16,X14 X7,False,X11 X7,X14 X16,True,X11 X14,X16 X7,False
X10 X16,X14 X7,False,X10 X7,X14 X16,True,X10 X14,X16 X7,False
X6 X7,X8 X9,True,X6 X9,X7 X8,True,X6 X8,X7 X9,True
X13 X8,X6 X7,True,X13 X6,X7 X8,True,X13 X7,X6 X8,True
X11 X8,X6 X7,True,X11 X6,X7 X8,True,X11 X7,X6 X8,True
X10 X8,X6 X7,True,X10 X6,X7 X8,True,X10 X7,X6 X8,True
X16 X8,X6 X7,True,X16 X6,X7 X8,True,X16 X7,X6 X8,True
X13 X9,X6 X7,True,X13 X6,X7 X9,False,X13 X7,X6 X9,False
X11 X9,X6 X7,True,X11 X6,X7 X9,False,X11 X7,X6 X9,False
X10 X9,X6 X7,True,X10 X6,X7 X9,False,X10 X7,X6 X9,False
X16 X9,X6 X7,True,X16 X6,X7 X9,False,X16 X7,X6 X9,False
X11 X13,X6 X7,True,X11 X6,X13 X7,False,X11 X7,X13 X6,False
X10 X13,X6 X7,True,X10 X6,X13 X7,False,X10 X7,X13 X6,False
X13 X16,X6 X7,True,X13 X7,X16 X6,False,X13 X6,X16 X7,False
X10 X11,X6 X7,True,X10 X6,X11 X7,False,X10 X7,X11 X6,False
X11 X16,X6 X7,True,X11 X7,X16 X6,False,X11 X6,X16 X7,False
X10 X16,X6 X7,True,X10 X7,X16 X6,False,X10 X6,X16 X7,False
X13 X9,X7 X8,True,X13 X8,X7 X9,False,X13 X7,X8 X9,False
X11 X9,X7 X8,True,X11 X8,X7 X9,False,X11 X7,X8 X9,False
X10 X9,X7 X8,True,X10 X8,X7 X9,False,X10 X7,X8 X9,False
X16 X9,X7 X8,True,X16 X8,X7 X9,False,X16 X7,X8 X9,False
X11 X13,X7 X8,True,X11 X8,X13 X7,False,X11 X7,X13 X8,False
X10 X13,X7 X8,True,X10 X8,X13 X7,False,X10 X7,X13 X8,False
X13 X16,X7 X8,True,X13 X7,X16 X8,False,X13 X8,X16 X7,False
X10 X11,X7 X8,True,X10 X8,X11 X7,False,X10 X7,X11 X8,False
X11 X16,X7 X8,True,X11 X7,X16 X8,False,X11 X8,X16 X7,False
X10 X16,X7 X8,True,X10 X7,X16 X8,False,X10 X8,X16 X7,False
X11 X13,X7 X9,False,X11 X9,X13 X7,True,X11 X7,X13 X9,False
X10 X13,X7 X9,False,X10 X9,X13 X7,True,X10 X7,X13 X9,False
X13 X16,X7 X9,True,X13 X7,X16 X9,False,X13 X9,X16 X7,False
X10 X11,X7 X9,True,X10 X9,X11 X7,True,X10 X7,X11 X9,True
X11 X16,X7 X9,False,X11 X7,X16 X9,False,X11 X9,X16 X7,True
X10 X16,X7 X9,False,X10 X7,X16 X9,False,X10 X9,X16 X7,True
X10 X11,X13 X7,True,X10 X13,X11 X7,False,X10 X7,X11 X13,False
X11 X16,X13 X7,False,X11 X7,X13 X16,True,X11 X13,X16 X7,False
X10 X16,X13 X7,False,X10 X7,X13 X16,True,X10 X13,X16 X7,False
X10 X16,X11 X7,False,X10 X7,X11 X16,False,X10 X11,X16 X7,True
X1 X3,X12 X5,True,X1 X12,X3 X5,True,X1 X5,X12 X3,True
X1 X2,X12 X5,True,X1 X12,X2 X5,True,X1 X5,X12 X2,True
X1 X14,X12 X5,True,X1 X12,X14 X5,True,X1 X5,X12 X14,True
X1 X6,X12 X5,False,X1 X12,X5 X6,True,X1 X5,X12 X6,False
X1 X8,X12 X5,False,X1 X12,X5 X8,True,X1 X5,X12 X8,False
X1 X9,X12 X5,False,X1 X12,X5 X9,False,X1 X5,X12 X9,True
X1 X13,X12 X5,True,X1 X12,X13 X5,True,X1 X5,X12 X13,True
X1 X11,X12 X5,False,X1 X12,X11 X5,False,X1 X5,X11 X12,True
X1 X10,X12 X5,False,X1 X12,X10 X5,False,X1 X5,X10 X12,True
X1 X16,X12 X5,True,X1 X12,X16 X5,True,X1 X5,X12 X16,True
X12 X5,X2 X3,True,X12 X3,X2 X5,True,X12 X2,X3 X5,True
X12 X5,X14 X3,True,X12 X3,X14 X5,True,X12 X14,X3 X5,True
X12 X5,X3 X6,False,X12 X3,X5 X6,True,X12 X6,X3 X5,False
X12 X5,X3 X8,False,X12 X3,X5 X8,True,X12 X8,X3 X5,False
X12 X5,X3 X9,False,X12 X3,X5 X9,False,X12 X9,X3 X5,True
X12 X5,X13 X3,True,X12 X3,X13 X5,True,X12 X13,X3 X5,True
X11 X3,X12 X5,False,X11 X5,X12 X3,False,X11 X12,X3 X5,True
X10 X3,X12 X5,False,X10 X5,X12 X3,False,X10 X12,X3 X5,True
X12 X5,X16 X3,True,X12 X3,X16 X5,True,X12 X16,X3 X5,True
X12 X5,X14 X2,True,X12 X2,X14 X5,True,X12 X14,X2 X5,True
X12 X5,X2 X6,False,X12 X2,X5 X6,True,X12 X6,X2 X5,False
X12 X5,X2 X8,False,X12 X2,X5 X8,True,X12 X8,X2 X5,False
X12 X5,X2 X9,False,X12 X2,X5 X9,False,X12 X9,X2 X5,True
X12 X5,X13 X2,True,X12 X2,X13 X5,True,X12 X13,X2 X5,True
X11 X2,X12 X5,False,X11 X5,X12 X2,False,X11 X12,X2 X5,True
X10 X2,X12 X5,False,X10 X5,X12 X2,False,X10 X12,X2 X5,True
X12 X5,X16 X2,True,X12 X2,X16 X5,True,X12 X16,X2 X5,True
X12 X5,X14 X6,False,X12 X14,X5 X6,True,X12 X6,X14 X5,False
X12 X5,X14 X8,False,X12 X14,X5 X8,True,X12 X8,X14 X5,False
X12 X5,X14 X9,False,X12 X14,X5 X9,False,X12 X9,X14 X5,True
X12 X5,X13 X14,True,X12 X14,X13 X5,False,X12 X13,X14 X5,False
X11 X14,X12 X5,False,X11 X5,X12 X14,False,X11 X12,X14 X5,True
X10 X14,X12 X5,False,X10 X5,X12 X14,False,X10 X12,X14 X5,True
X12 X5,X14 X16,True,X12 X14,X16 X5,False,X12 X16,X14 X5,False
X12 X5,X6 X8,True,X12 X6,X5 X8,True,X12 X8,X5 X6,True
X12 X5,X6 X9,False,X12 X6,X5 X9,False,X12 X9,X5 X6,True
X12 X5,X13 X6,False,X12 X6,X13 X5,False,X12 X13,X5 X6,True
X11 X6,X12 X5,False,X11 X5,X12 X6,False,X11 X12,X5 X6,True
X10 X6,X12 X5,False,X10 X5,X12 X6,False,X10 X12,X5 X6,True
X12 X5,X16 X6,False,X12 X6,X16 X5,False,X12 X16,X5 X6,True
X12 X5,X8 X9,False,X12 X8,X5 X9,False,X12 X9,X5 X8,True
X12 X5,X13 X8,False,X12 X8,X13 X5,False,X12 X13,X5 X8,True
X11 X8,X12 X5,False,X11 X5,X12 X8,False,X11 X12,X5 X8,True
X10 X8,X12 X5,False,X10 X5,X12 X8,False,X10 X12,X5 X8,True
X12 X5,X16 X8,False,X12 X8,X16 X5,False,X12 X16,X5 X8,True
X12 X5,X13 X9,False,X12 X9,X13 X5,True,X12 X13,X5 X9,False
X11 X9,X12 X5,True,X11 X5,X12 X9,True,X11 X12,X5 X9,True
X10 X9,X12 X5,True,X10 X5,X12 X9,True,X10 X12,X5 X9,True
X12 X5,X16 X9,False,X12 X9,X16 X5,True,X12 X16,X5 X9,False
X11 X13,X12 X5,False,X11 X5,X12 X13,False,X11 X12,X13 X5,True
X10 X13,X12 X5,False,X10 X5,X12 X13,False,X10 X12,X13 X5,True
X12 X5,X13 X16,True,X12 X13,X16 X5,False,X12 X16,X13 X5,False
X10 X11,X12 X5,True,X10 X5,X11 X12,True,X10 X12,X11 X5,True
X11 X16,X12 X5,False,X11 X12,X16 X5,True,X11 X5,X12 X16,False
X10 X16,X12 X5,False,X10 X12,X16 X5,True,X10 X5,X12 X16,False
X1 X12,X2 X3,True,X1 X2,X12 X3,True,X1 X3,X12 X2,True
X1 X12,X14 X3,True,X1 X14,X12 X3,True,X1 X3,X12 X14,True
X1 X12,X3 X6,True,X1 X6,X12 X3,True,X1 X3,X12 X6,True
X1 X12,X3 X8,True,X1 X8,X12 X3,True,X1 X3,X12 X8,True
X1 X12,X3 X9,False,X1 X9,X12 X3,False,X1 X3,X12 X9,True
X1 X12,X13 X3,True,X1 X13,X12 X3,True,X1 X3,X12 X13,True
X1 X12,X11 X3,False,X1 X11,X12 X3,False,X1 X3,X11 X12,True
X1 X12,X10 X3,False,X1 X10,X12 X3,False,X1 X3,X10 X12,True
X1 X12,X16 X3,True,X1 X16,X12 X3,True,X1 X3,X12 X16,True
X1 X12,X14 X2,True,X1 X14,X12 X2,True,X1 X2,X12 X14,True
X1 X12,X2 X6,True,X1 X6,X12 X2,True,X1 X2,X12 X6,True
X1 X12,X2 X8,True,X1 X8,X12 X2,True,X1 X2,X12 X8,True
X1 X12,X2 X9,False,X1 X9,X12 X2,False,X1 X2,X12 X9,True
X1 X12,X13 X2,True,X1 X13,X12 X2,True,X1 X2,X12 X13,True
X1 X12,X11 X2,False,X1 X11,X12 X2,False,X1 X2,X11 X12,True
X1 X12,X10 X2,False,X1 X10,X12 X2,False,X1 X2,X10 X12,True
X1 X12,X16 X2,True,X1 X16,X12 X2,True,X1 X2,X12 X16,True
X1 X12,X14 X6,True,X1 X6,X12 X14,True,X1 X14,X12 X6,True
X1 X12,X14 X8,True,X1 X8,X12 X14,True,X1 X14,X12 X8,True
X1 X12,X14 X9,False,X1 X9,X12 X14,False,X1 X14,X12 X9,True
X1 X12,X13 X14,True,X1 X13,X12 X14,False,X1 X14,X12 X13,False
X1 X12,X11 X14,False,X1 X11,X12 X14,False,X1 X14,X11 X12,True
X1 X12,X10 X14,False,X1 X10,X12 X14,False,X1 X14,X10 X12,True
X1 X12,X14 X16,True,X1 X16,X12 X14,False,X1 X14,X12 X16,False
X1 X12,X6 X8,True,X1 X8,X12 X6,False,X1 X6,X12 X8,False
X1 X12,X6 X9,False,X1 X9,X12 X6,False,X1 X6,X12 X9,True
X1 X12,X13 X6,True,X1 X13,X12 X6,True,X1 X6,X12 X13,True
X1 X12,X11 X6,False,X1 X11,X12 X6,False,X1 X6,X11 X12,True
X1 X12,X10 X6,False,X1 X10,X12 X6,False,X1 X6,X10 X12,True
X1 X12,X16 X6,True,X1 X16,X12 X6,True,X1 X6,X12 X16,True
X1 X12,X8 X9,False,X1 X9,X12 X8,False,X1 X8,X12 X9,True
X1 X12,X13 X8,True,X1 X13,X12 X8,True,X1 X8,X12 X13,True
X1 X12,X11 X8,False,X1 X11,X12 X8,False,X1 X8,X11 X12,True
X1 X12,X10 X8,False,X1 X10,X12 X8,False,X1 X8,X10 X12,True
X1 X12,X16 X8,True,X1 X16,X12 X8,True,X1 X8,X12 X16,True
X1 X12,X13 X9,False,X1 X13,X12 X9,True,X1 X9,X12 X13,False
X1 X12,X11 X9,True,X1 X11,X12 X9,True,X1 X9,X11 X12,True
X1 X12,X10 X9,True,X1 X10,X12 X9,True,X1 X9,X10 X12,True
X1 X12,X16 X9,False,X1 X16,X12 X9,True,X1 X9,X12 X16,False
X1 X12,X11 X13,False,X1 X11,X12 X13,False,X1 X13,X11 X12,True
X1 X12,X10 X13,False,X1 X10,X12 X13,False,X1 X13,X10 X12,True
X1 X12,X13 X16,True,X1 X16,X12 X13,False,X1 X13,X12 X16,False
X1 X12,X10 X11,True,X1 X10,X11 X12,True,X1 X11,X10 X12,True
X1 X12,X11 X16,False,X1 X16,X11 X12,True,X1 X11,X12 X16,False
X1 X12,X10 X16,False,X1 X16,X10 X12,True,X1 X10,X12 X16,False
X12 X3,X14 X2,True,X12 X2,X14 X3,True,X12 X14,X2 X3,True
X12 X3,X2 X6,True,X12 X2,X3 X6,True,X12 X6,X2 X3,True
X12 X3,X2 X8,True,X12 X2,X3 X8,True,X12 X8,X2 X3,True
X12 X3,X2 X9,False,X12 X2,X3 X9,False,X12 X9,X2 X3,True
X12 X3,X13 X2,True,X12 X2,X13 X3,True,X12 X13,X2 X3,True
X11 X2,X12 X3,False,X11 X3,X12 X2,False,X11 X12,X2 X3,True
X10 X2,X12 X3,False,X10 X3,X12 X2,False,X10 X12,X2 X3,True
X12 X3,X16 X2,True,X12 X2,X16 X3,True,X12 X16,X2 X3,True
X12 X3,X14 X6,True,X12 X14,X3 X6,True,X12 X6,X14 X3,True
X12 X3,X14 X8,True,X12 X14,X3 X8,True,X12 X8,X14 X3,True
X12 X3,X14 X9,False,X12 X14,X3 X9,False,X12 X9,X14 X3,True
X12 X3,X13 X14,True,X12 X14,X13 X3,False,X12 X13,X14 X3,False
X11 X14,X12 X3,False,X11 X3,X12 X14,False,X11 X12,X14 X3,True
X10 X14,X12 X3,False,X10 X3,X12 X14,False,X10 X12,X14 X3,True
X12 X3,X14 X16,True,X12 X14,X16 X3,False,X12 X16,X14 X3,False
X12 X3,X6 X8,True,X12 X6,X3 X8,False,X12 X8,X3 X6,False
X12 X3,X6 X9,False,X12 X6,X3 X9,False,X12 X9,X3 X6,True
X12 X3,X13 X6,True,X12 X6,X13 X3,True,X12 X13,X3 X6,True
X11 X6,X12 X3,False,X11 X3,X12 X6,False,X11 X12,X3 X6,True
X10 X6,X12 X3,False,X10 X3,X12 X6,False,X10 X12,X3 X6,True
X12 X3,X16 X6,True,X12 X6,X16 X3,True,X12 X16,X3 X6,True
X12 X3,X8 X9,False,X12 X8,X3 X9,False,X12 X9,X3 X8,True
X12 X3,X13 X8,True,X12 X8,X13 X3,True,X12 X13,X3 X8,True
X11 X8,X12 X3,False,X11 X3,X12 X8,False,X11 X12,X3 X8,True
X10 X8,X12 X3,False,X10 X3,X12 X8,False,X10 X12,X3 X8,True
X12 X3,X16 X8,True,X12 X8,X16 X3,True,X12 X16,X3 X8,True
X12 X3,X13 X9,False,X12 X9,X13 X3,True,X12 X13,X3 X9,False
X11 X9,X12 X3,True,X11 X3,X12 X9,True,X11 X12,X3 X9,True
X10 X9,X12 X3,True,X10 X3,X12 X9,True,X10 X12,X3 X9,True
X12 X3,X16 X9,False,X12 X9,X16 X3,True,X12 X16,X3 X9,False
X11 X13,X12 X3,False,X11 X3,X12 X13,False,X11 X12,X13 X3,True
X10 X13,X12 X3,False,X10 X3,X12 X13,False,X10 X12,X13 X3,True
X12 X3,X13 X16,True,X12 X13,X16 X3,False,X12 X16,X13 X3,False
X10 X11,X12 X3,True,X10 X3,X11 X12,True,X10 X12,X11 X3,True
X11 X16,X12 X3,False,X11 X12,X16 X3,True,X11 X3,X12 X16,False
X10 X16,X12 X3,False,X10 X12,X16 X3,True,X10 X3,X12 X16,False
X12 X2,X14 X6,True,X12 X14,X2 X6,True,X12 X6,X14 X2,True
X12 X2,X14 X8,True,X12 X14,X2 X8,True,X12 X8,X14 X2,True
X12 X2,X14 X9,False,X12 X14,X2 X9,False,X12 X9,X14 X2,True
X12 X2,X13 X14,True,X12 X14,X13 X2,False,X12 X13,X14 X2,False
X11 X14,X12 X2,False,X11 X2,X12 X14,False,X11 X12,X14 X2,True
X10 X14,X12 X2,False,X10 X2,X12 X14,False,X10 X12,X14 X2,True
X12 X2,X14 X16,True,X12 X14,X16 X2,False,X12 X16,X14 X2,False
X12 X2,X6 X8,True,X12 X6,X2 X8,False,X12 X8,X2 X6,False
X12 X2,X6 X9,False,X12 X6,X2 X9,False,X12 X9,X2 X6,True
X12 X2,X13 X6,True,X12 X6,X13 X2,True,X12 X13,X2 X6,True
X11 X6,X12 X2,False,X11 X2,X12 X6,False,X11 X12,X2 X6,True
X10 X6,X12 X2,False,X10 X2,X12 X6,False,X10 X12,X2 X6,True
X12 X2,X16 X6,True,X12 X6,X16 X2,True,X12 X16,X2 X6,True
X12 X2,X8 X9,False,X12 X8,X2 X9,False,X12 X9,X2 X8,True
X12 X2,X13 X8,True,X12 X8,X13 X2,True,X12 X13,X2 X8,True
X11 X8,X12 X2,False,X11 X2,X12 X8,False,X11 X12,X2 X8,True
X10 X8,X12 X2,False,X10 X2,X12 X8,False,X10 X12,X2 X8,True
X12 X2,X16 X8,True,X12 X8,X16 X2,True,X12 X16,X2 X8,True
X12 X2,X13 X9,False,X12 X9,X13 X2,True,X12 X13,X2 X9,False
X11 X9,X12 X2,True,X11 X2,X12 X9,True,X11 X12,X2 X9,True
X10 X9,X12 X2,True,X10 X2,X12 X9,True,X10 X12,X2 X9,True
X12 X2,X16 X9,False,X12 X9,X16 X2,True,X12 X16,X2 X9,False
X11 X13,X12 X2,False,X11 X2,X12 X13,False,X11 X12,X13 X2,True
X10 X13,X12 X2,False,X10 X2,X12 X13,False,X10 X12,X13 X2,True
X12 X2,X13 X16,True,X12 X13,X16 X2,False,X12 X16,X13 X2,False
X10 X11,X12 X2,True,X10 X2,X11 X12,True,X10 X12,X11 X2,True
X11 X16,X12 X2,False,X11 X12,X16 X2,True,X11 X2,X12 X16,False
X10 X16,X12 X2,False,X10 X12,X16 X2,True,X10 X2,X12 X16,False
X12 X14,X6 X8,True,X12 X6,X14 X8,False,X12 X8,X14 X6,False
X12 X14,X6 X9,False,X12 X6,X14 X9,False,X12 X9,X14 X6,True
X12 X14,X13 X6,False,X12 X6,X13 X14,True,X12 X13,X14 X6,False
X11 X6,X12 X14,False,X11 X14,X12 X6,False,X11 X12,X14 X6,True
X10 X6,X12 X14,False,X10 X14,X12 X6,False,X10 X12,X14 X6,True
X12 X14,X16 X6,False,X12 X6,X14 X16,True,X12 X16,X14 X6,False
X12 X14,X8 X9,False,X12 X8,X14 X9,False,X12 X9,X14 X8,True
X12 X14,X13 X8,False,X12 X8,X13 X14,True,X12 X13,X14 X8,False
X11 X8,X12 X14,False,X11 X14,X12 X8,False,X11 X12,X14 X8,True
X10 X8,X12 X14,False,X10 X14,X12 X8,False,X10 X12,X14 X8,True
X12 X14,X16 X8,False,X12 X8,X14 X16,True,X12 X16,X14 X8,False
X12 X14,X13 X9,False,X12 X9,X13 X14,True,X12 X13,X14 X9,False
X11 X9,X12 X14,True,X11 X14,X12 X9,True,X11 X12,X14 X9,True
X10 X9,X12 X14,True,X10 X14,X12 X9,True,X10 X12,X14 X9,True
X12 X14,X16 X9,False,X12 X9,X14 X16,True,X12 X16,X14 X9,False
X11 X13,X12 X14,False,X11 X14,X12 X13,False,X11 X12,X13 X14,True
X10 X13,X12 X14,False,X10 X14,X12 X13,False,X10 X12,X13 X14,True
X12 X14,X13 X16,True,X12 X13,X14 X16,True,X12 X16,X13 X14,True
X10 X11,X12 X14,True,X10 X14,X11 X12,True,X10 X12,X11 X14,True
X11 X16,X12 X14,False,X11 X12,X14 X16,True,X11 X14,X12 X16,False
X10 X16,X12 X14,False,X10 X12,X14 X16,True,X10 X14,X12 X16,False
X12 X6,X8 X9,False,X12 X8,X6 X9,False,X12 X9,X6 X8,True
X12 X6,X13 X8,False,X12 X8,X13 X6,False,X12 X13,X6 X8,True
X11 X8,X12 X6,False,X11 X6,X12 X8,False,X11 X12,X6 X8,True
X10 X8,X12 X6,False,X10 X6,X12 X8,False,X10 X12,X6 X8,True
X12 X6,X16 X8,False,X12 X8,X16 X6,False,X12 X16,X6 X8,True
X12 X6,X13 X9,False,X12 X9,X13 X6,True,X12 X13,X6 X9,False
X11 X9,X12 X6,True,X11 X6,X12 X9,True,X11 X12,X6 X9,True
X10 X9,X12 X6,True,X10 X6,X12 X9,True,X10 X12,X6 X9,True
X12 X6,X16 X9,False,X12 X9,X16 X6,True,X12 X16,X6 X9,False
X11 X13,X12 X6,False,X11 X6,X12 X13,False,X11 X12,X13 X6,True
X10 X13,X12 X6,False,X10 X6,X12 X13,False,X10 X12,X13 X6,True
X12 X6,X13 X16,True,X12 X13,X16 X6,False,X12 X16,X13 X6,False
X10 X11,X12 X6,True,X10 X6,X11 X12,True,X10 X12,X11 X6,True
X11 X16,X12 X6,False,X11 X12,X16 X6,True,X11 X6,X12 X16,False
X10 X16,X12 X6,False,X10 X12,X16 X6,True,X10 X6,X12 X16,False
X12 X8,X13 X9,False,X12 X9,X13 X8,True,X12 X13,X8 X9,False
X11 X9,X12 X8,True,X11 X8,X12 X9,True,X11 X12,X8 X9,True
X10 X9,X12 X8,True,X10 X8,X12 X9,True,X10 X12,X8 X9,True
X12 X8,X16 X9,False,X12 X9,X16 X8,True,X12 X16,X8 X9,False
X11 X13,X12 X8,False,X11 X8,X12 X13,False,X11 X12,X13 X8,True
X10 X13,X12 X8,False,X10 X8,X12 X13,False,X10 X12,X13 X8,True
X12 X8,X13 X16,True,X12 X13,X16 X8,False,X12 X16,X13 X8,False
X10 X11,X12 X8,True,X10 X8,X11 X12,True,X10 X12,X11 X8,True
X11 X16,X12 X8,False,X11 X12,X16 X8,True,X11 X8,X12 X16,False
X10 X16,X12 X8,False,X10 X12,X16 X8,True,X10 X8,X12 X16,False
X11 X13,X12 X9,True,X11 X9,X12 X13,True,X11 X12,X13 X9,True
X10 X13,X12 X9,True,X10 X9,X12 X13,True,X10 X12,X13 X9,True
X12 X9,X13 X16,True,X12 X13,X16 X9,False,X12 X16,X13 X9,False
X10 X11,X12 X9,True,X10 X9,X11 X12,True,X10 X12,X11 X9,True
X11 X16,X12 X9,True,X11 X12,X16 X9,True,X11 X9,X12 X16,True
X10 X16,X12 X9,True,X10 X12,X16 X9,True,X10 X9,X12 X16,True
X10 X11,X12 X13,True,X10 X13,X11 X12,True,X10 X12,X11 X13,True
X11 X16,X12 X13,False,X11 X12,X13 X16,True,X11 X13,X12 X16,False
X10 X16,X12 X13,False,X10 X12,X13 X16,True,X10 X13,X12 X16,False
X10 X16,X11 X12,True,X10 X12,X11 X16,True,X10 X11,X12 X16,True
X1 X5,X2 X3,True,X1 X2,X3 X5,True,X1 X3,X2 X5,True
X1 X5,X14 X3,True,X1 X14,X3 X5,True,X1 X3,X14 X5,True
X1 X5,X3 X6,False,X1 X6,X3 X5,False,X1 X3,X5 X6,True
